1000,4,9,2,18,S,0,61.5,1,0,0,0
1001,4,9,2,18,U,0,27.0
1002,4,9,2,18,S,0,27.5,0,0,0,1
1003,4,9,2,18,S,0,29.5,0,1,0,1
1004,4,9,2,18,U,0,10.25
1005,4,9,2,18,U,0,94.25
1006,4,9,2,18,U,0,70.0
1007,4,9,2,18,S,0,28.5,0,0,0,1
1008,4,9,2,18,S,0,24.75,0,0,0,1
1009,4,9,2,18,S,0,34.25,0,1,0,0
1010,8,18,2,36,S,0,59.25,1,0,0,0,0,0,0,1
1011,8,18,2,36,S,0,65.75,0,1,0,1,0,1,1,0
1012,8,18,2,36,S,0,62.25,0,1,1,0,1,0,1,1
1013,8,18,2,36,U,0,694.5
1014,8,18,2,36,U,0,1218.75
1015,8,18,2,36,U,0,1817.75
1016,8,18,2,36,U,0,2384.5
1017,8,18,2,36,S,0,458.0,1,0,1,0,0,1,1,0
1018,8,18,2,36,S,0,70.5,0,0,1,0,0,0,0,0
1019,8,18,2,36,U,0,411.5
1020,12,20,2,40,U,0,16142.25
1021,12,20,2,40,S,0,120.25,0,0,0,0,0,1,0,1,0,1,1,0
1022,12,20,2,40,S,0,10671.0,1,0,1,0,0,0,0,0,0,0,1,1
1023,12,20,2,40,S,0,124.0,0,0,0,0,0,1,1,1,0,1,0,1
1024,12,20,2,40,S,0,2826.25,1,1,0,0,1,1,0,1,1,1,0,1
1025,12,20,2,40,S,0,487.75,0,0,1,0,0,0,1,0,0,1,1,1
1026,12,20,2,40,U,0,1639.75
1027,12,20,2,40,U,0,16673.75
1028,12,20,2,40,U,0,2527.5
1029,12,20,2,40,U,0,3938.0
1030,16,30,2,60,S,0,174.25,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1
1031,16,30,2,60,U,0,9341.75
1032,16,30,2,60,S,0,157.75,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1033,16,30,2,60,S,0,30428.75,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
1034,16,30,2,60,U,0,112611.5
1035,16,30,2,60,S,0,2823.5,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0
1036,16,30,2,60,U,0,43102.75
1037,16,30,2,60,S,0,1580.75,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
1038,16,30,2,60,U,0,18567.5
1039,16,30,2,60,S,0,161.25,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
1040,18,32,2,64,U,0,11395.75
1041,18,32,2,64,U,0,297342.25
1042,18,32,2,64,U,0,13811.0
1043,18,32,2,64,S,0,167.25,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1
1044,18,32,2,64,U,0,162022.25
1045,18,32,2,64,S,0,21874.0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0
1046,18,32,2,64,S,0,207.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1047,18,32,2,64,U,0,133889.75
1048,18,32,2,64,S,0,6005.5,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0
1049,18,32,2,64,U,0,67579.75
1050,20,33,2,66,U,0,303.0
1051,20,33,2,66,S,0,228.0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0
1052,20,33,2,66,S,0,159084.75,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
1053,20,33,2,66,S,0,38595.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1
1054,20,33,2,66,U,0,81775.5
1055,20,33,2,66,U,0,428572.25
1056,20,33,2,66,U,0,1110614.5
1057,20,33,2,66,S,0,228.0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0
1058,20,33,2,66,U,0,670210.75
1059,20,33,2,66,U,0,431872.5
1060,22,38,2,76,S,0,369.75,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1061,22,38,2,76,S,0,667280.5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1
1062,22,38,2,76,U,0,137943.0
1063,22,38,2,76,S,0,281.25,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1
1064,22,38,2,76,S,0,218999.0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1
1065,22,38,2,76,S,0,263.5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
1066,22,38,2,76,U,0,3926156.0
1067,22,38,2,76,U,0,3295399.0
1068,22,38,2,76,S,0,830887.25,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0
1069,22,38,2,76,U,0,4463870.25
1070,24,43,2,86,U,0,12486845.25
1071,24,43,2,86,S,0,2946845.25,0,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1072,24,43,2,86,S,0,1157.25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
1073,24,43,2,86,U,0,5646400.0
1074,24,43,2,86,U,0,648.0
1075,24,43,2,86,U,0,693064.75
1076,24,43,2,86,S,0,5327658.75,0,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
1077,24,43,2,86,U,0,427989.0
1078,24,43,2,86,S,0,1954084.25,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1
1079,24,43,2,86,S,0,1290120.0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0
1080,26,45,2,90,U,0,7717478.25
1081,26,45,2,90,S,0,57455465.25,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
1082,26,45,2,90,U,0,143928607.25
1083,26,45,2,90,U,0,21189412.5
1084,26,45,2,90,U,0,52624246.25
1085,26,45,2,90,U,0,5090526.5
1086,26,45,2,90,S,0,71515159.75,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1
1087,26,45,2,90,S,0,7614052.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1
1088,26,45,2,90,U,0,27565696.5
1089,26,45,2,90,S,0,272597.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1090,28,47,2,94,U,0,137258871.5
1091,28,47,2,94,S,0,315.5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1
1092,28,47,2,94,U,0,26244935.5
1093,28,47,2,94,U,0,4137093.75
1094,28,47,2,94,U,0,101784794.5
1095,28,47,2,94,S,0,4302910.5,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1096,28,47,2,94,S,0,354.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1097,28,47,2,94,S,0,47044822.75,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0
1098,28,47,2,94,U,0,102002945.0
1099,28,47,2,94,S,0,4164810.5,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
2SAT.cnf,TBD,100,50,50,0,0 
